track_id,zcr,cqt0,cqt1,cqt2,cqt3,cqt4,spec_cent,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,genre
144801,0.033408667892,0.5044392347300001,0.43946784735,0.33506068587,0.45747578143999995,0.63616973162,801.18383789,-183.68728638,191.37510681,-16.001260757,26.264415741,-9.740160942100001,Rock
86482,0.034218169749,0.26827561855,0.25112345815000003,0.34839999676,0.45824068784999994,0.45749107003,602.13623047,-347.25744629,153.76860046,28.234191895,0.9865923523899999,2.8646388054000003,Rock
93956,0.051280763,0.40937694907,0.50310337543,0.55960863829,0.57078278065,0.52460306883,1288.4003906,-96.816329956,150.51974487,-20.465429306,32.943454742,-0.4758835136899999,Rock
12521,0.072151102126,0.73089820147,0.77660125494,0.5551370382299999,0.42097491026,0.45339930058,1518.2950439,-185.30586243,135.95828247,-36.058582306,62.593570709,-8.5562896729,Rock
145189,0.022500453517,0.6557636260999999,0.56187617779,0.45245358348000003,0.37658622861,0.37587791681,460.46948242,-317.32299805,150.23854065,48.369735718,11.03041935,11.709025383,Rock
90526,0.023004839197,0.53492558002,0.43703258038000004,0.4813388586,0.7110183239,0.43920069933,490.10791016,-245.25360107,198.81582642,4.0788841248,16.779209137,17.882949829,Rock
122168,0.039490964264,0.48637238145000006,0.58947587013,0.71736907959,0.59514564276,0.57715368271,722.65771484,-227.51887512,172.86355591,-27.766670227,22.425914764,17.849967957,Rock
9640,0.1123027876,0.57654756308,0.50779992342,0.50430381298,0.5547561049499999,0.6107404232,2189.9299316,-16.123731613,91.433753967,-29.442508698,27.221811295,-5.5873661041,Rock
120770,0.0511408858,0.48395729065,0.42391729354999996,0.45857083797,0.67063349485,0.8936551213299999,1133.7283936,-166.06890869,154.81314087,-11.321139336,23.268737793000003,-1.3920770884,Rock
105141,0.1202146858,0.53685534,0.5993559360499999,0.5271916985499999,0.4633487463,0.52818870544,2180.5808105,-35.064678191999995,96.21096801799999,-46.33864975,61.646595001,-11.908041954000002,Rock
120327,0.028109695762000002,0.61458677053,0.5235620737100001,0.4431656599,0.46472781897,0.55447661877,727.69128418,-194.48927307,189.91944885,-9.874505043,23.03691864,1.8817281723,Rock
252,0.031627364457,0.41058427095,0.44189503788999995,0.58049064875,0.58419281244,0.48680880666000004,728.50134277,-215.46136475,179.54808044,-26.38261795,28.923233032,10.061512947,Rock
134454,0.029511902481,0.7049393653899999,0.58841526508,0.56817442179,0.48734533787,0.49177423119999997,682.69073486,-197.8527832,198.86553955,-10.051241875,27.870164871,-9.9764251709,Rock
86795,0.061795543879000006,0.37579360604,0.54568016529,0.76370489597,0.56582325697,0.40204095840000004,1619.1079102,-123.04893494,118.0062027,-10.784759521,36.335834503,-5.4248256683000005,Rock
122675,0.050664931536,0.32453605533,0.37891259789000004,0.53370761871,0.34766680001999994,0.21085181832000002,895.21502686,-251.08885193,186.8848877,-19.369379044000002,15.163507462,18.966478348,Rock
122087,0.029412426053999997,0.41815328598000007,0.5039333701100001,0.69305461645,0.61417293549,0.48273119329999997,815.81756592,-175.51745605,181.50038147,-21.96377182,37.998126984,1.4572936296,Rock
90530,0.03479686752,0.47274801135,0.77028805017,0.45188760757,0.19472208619000003,0.16449013352,664.3805542,-267.91912842,177.34796143,-7.4224686623,20.061609267999998,11.361548424,Rock
114536,0.024422084913,0.31360599399,0.38251465559000003,0.47388580441000006,0.39195585251000004,0.46544405818000006,407.80609131,-341.11199951,168.60057068,60.334957123,9.8319253922,4.3093824387,Rock
126585,0.043935801834000004,0.40551787615,0.41997122765,0.57588046789,0.54060047865,0.49479430913999994,964.45666504,-150.36564636,161.39610291,-24.847225189,30.257764815999998,3.9990572929000003,Rock
125821,0.042608927935,0.37564572692000003,0.29972228408,0.31147706509,0.39428436755999996,0.51814049482,999.24121094,-413.50701904,114.34986877,32.185825348,23.267518997,-0.35390630364,Rock
122086,0.03411995247,0.50676906109,0.37877839803999996,0.4416929185399999,0.56413435936,0.66398465633,871.15997314,-225.75640869,171.9355011,-9.6594085693,30.573562621999997,3.5528736115,Rock
127660,0.054322347045,0.40872085094000005,0.43226790428,0.5315015912100001,0.45864507556,0.36580249667,830.05072021,-272.67022705,155.05322266,24.125558853,38.316951752,4.3531551361,Rock
145431,0.037514396012,0.6711423993100001,0.45523792505000005,0.30011573434,0.34591329098000007,0.51503181458,919.59893799,-281.40335083,164.11743164,12.966983795,-7.6104664802999995,-12.521018028,Rock
1145,0.030650056899,0.41831445693999997,0.45235240459,0.31357991695,0.30796840786999996,0.32074949145,673.72503662,-257.02325439,192.42002869,-18.727577209,1.0440934896,23.061830520999997,Rock
1119,0.051844034344,0.38217088579999997,0.25874340534,0.26609912515,0.38808631897,0.5572450757,1294.1893311,-160.52572632,144.89225769,-35.580806732,59.471225739,5.4103937149000005,Rock
131795,0.04810847342,0.5051955580699999,0.42180025578,0.40265151858000003,0.42702561617,0.45716282725,1239.2416992,-145.09170532,143.54803467,-34.932804108,32.54365921,-5.5096449852,Rock
117614,0.018813423811999998,0.56489789486,0.44555312395,0.37318977714,0.29945373535,0.46130695938999994,405.01031494,-312.73071289,161.39187622,47.155067444,19.402570724,16.712795258,Rock
116736,0.022078149021000002,0.37574589251999996,0.44124048948,0.48151358961999996,0.38066762686,0.36351191998000004,497.53656006,-406.09005737,102.95595551,44.286647797,18.640312195,14.807262420999999,Rock
75230,0.069330304861,0.56524723768,0.47780704498000004,0.49040523171000006,0.5976845026,0.74518638849,1746.0814209000002,-110.76709747,122.14258575,-10.928972244,39.835289001,8.2398452759,Rock
126182,0.07700432092000001,0.39187210798,0.38577267528000003,0.4469743073,0.54149597883,0.6642786264399999,1484.925293,-92.620788574,147.0405426,-59.90290451,51.736328125,-0.63124710321,Rock
124392,0.064413510263,0.54527121782,0.54127806425,0.4701758623100001,0.47760772705,0.5067794918999999,1367.6142578,-125.02809906,144.32432556,-45.000141144,32.618053436,-0.7650012373899999,Rock
145020,0.054568734019999995,0.58573311567,0.6728802919399999,0.47112050653000004,0.43420556188000003,0.48246651888000003,1232.3161621,-88.015274048,151.98153687,-39.802616119,61.59375,0.5344375968,Rock
117626,0.041955959052,0.31312236190000003,0.34491226077,0.41721010208000003,0.52701795101,0.65943920612,669.890625,-309.71313477,179.98266602,4.3428053856,-1.3283983469,5.1081933975,Rock
125432,0.037324763834000005,0.4718990922,0.30135467649000003,0.29397299886,0.41550844908,0.60116106272,999.11437988,-136.74884033,164.09495544,-40.785179138000004,40.727626801,2.5758669376,Rock
111747,0.034439116716,0.33699440956,0.36454403399999996,0.54180663824,0.39852130413000003,0.21335783601,733.13916016,-318.24255371,142.98429871,17.520769119,13.469452858,14.45430088,Rock
122624,0.026089807971999997,0.55350100994,0.72504192591,0.64996767044,0.41125741601,0.31794536114,889.99688721,-115.58770752,166.81513977,-31.011814116999997,40.003295898000005,0.87601387501,Rock
10527,0.036107137799,0.49777457118,0.5869128108,0.6675174236300001,0.54374539852,0.43156039715000005,1160.3535156,-286.66424561,84.776916504,13.799010277,62.83721542399999,15.246816635,Rock
125819,0.013156173751,0.4626326263,0.42037647963,0.44569319487,0.44146150351,0.5913347005799999,262.6746521,-358.18518066,166.34983826,72.651161194,43.095668793,24.313249588,Rock
133544,0.016209539026,0.18144276737999998,0.16020573676,0.39788645506,0.51300376654,0.34450536966,309.44680786,-383.80230713,177.59666443,60.507892608999995,0.17484605311999998,-3.1635267735,Rock
122631,0.027460804208999996,0.59772920609,0.53943783045,0.54395115376,0.49412927032,0.46054431796000006,747.87072754,-211.4541626,180.96855164,-5.2728223801,32.758747101,12.339378357000001,Rock
75787,0.057268623263,0.59414362907,0.6093576550500001,0.48034721613000003,0.56311780214,0.72438192368,1148.6818848,-117.40812683,159.91444397,-37.867622375,57.764293671000004,-5.8731131554,Rock
150267,0.017628667876,0.56890422106,0.39267706870999997,0.24428752065,0.28170061111,0.52921622992,687.68621826,-260.92230225,157.80603027,26.0507164,22.625478745,12.022689819000002,Rock
143214,0.060544796288000004,0.67271286249,0.46450388431999995,0.38130500913000004,0.46442484856000005,0.59192997217,1302.8504639,-93.91876220700001,148.92556763,-27.858661652,40.243045807,-9.0049161911,Rock
129972,0.11913082749000002,0.49153655767,0.59369575977,0.78756552935,0.6065723896,0.41816681623,2186.9196776999997,-148.90966797,101.76512146,-27.732954025,37.680011749,6.1684522629,Rock
111974,0.049576889724000005,0.5604518652,0.6385616660100001,0.56795209646,0.52997398376,0.6051170229899999,1084.9133301,-151.48445129,164.45051575,-39.105110168,39.612537384,3.4989387989,Rock
138282,0.056743394583,0.67036169767,0.62884938717,0.61711388826,0.66818100214,0.6216519475,1077.1791992,-66.828346252,182.17985535,-58.856739043999994,39.322547913,-7.1759653090999995,Rock
1127,0.066175363958,0.49495381117,0.52319419384,0.51417833567,0.44539627433,0.5095892548600001,1467.9633789000002,-165.30883789,139.7537384,-6.5526051521,27.165201186999997,-2.4914188385,Rock
38896,0.068148180842,0.80087316036,0.8006526231800001,0.80232894421,0.79232430458,0.7571442723299999,1351.8544922,-330.88299561,162.44628906,-82.278366089,17.137205124,-16.522169113,Rock
120299,0.027630832046,0.39167484641,0.38060960174,0.46117812395,0.48429608344999997,0.47465848923,751.1885376,-233.06065369,154.20013428,7.931621074700001,41.894821166999996,17.668560027999998,Rock
11092,0.059623152017999996,0.47116976976,0.51589423418,0.6264232993100001,0.61448699236,0.58951163292,1337.5812988,-137.53128052,151.33882141,-30.523340225,19.597038269000002,-15.46380043,Rock
95724,0.02086430788,0.3333414197,0.41676238178999997,0.3747291863,0.33422914147,0.23872436583,522.03857422,-242.76835632,186.45443726,10.117145537999999,22.052022934,28.543855667,Rock
138320,0.055832218378999994,0.58214324713,0.5344182848899999,0.55539137125,0.47856524587,0.54887413979,1024.4376221,-162.15452576,170.07157898,-42.40203476,27.097322464,7.0532178879,Rock
126675,0.074194632471,0.41439351439000005,0.47309947014,0.55468815565,0.45627111197,0.38798779249,1527.2679443,-137.74494934,132.01397705,-37.972068787,43.92792511,-0.59649157524,Rock
115002,0.058216501026999996,0.3440867066400001,0.26132616401000003,0.30469891429,0.63861209154,0.91823005676,842.60107422,-186.20370483,236.07249451,-87.67449951200001,-3.0097455978,46.832176208,Rock
50449,0.027707904577000002,0.65277189016,0.7878544330600001,0.5453643798800001,0.36922582983999996,0.32704991102,778.99938965,-319.91409302,140.25572205,18.452157974000002,33.228626251,18.073764801,Rock
117886,0.035527471453,0.6440405249600001,0.59679865837,0.52198421955,0.46107083558999995,0.54592734575,952.03387451,-100.53327942,171.787323,-22.518335341999997,41.291740417,-4.5798187256,Rock
14584,0.022512711584999998,0.7832877636,0.5035927295699999,0.26218238473,0.4228823483,0.33806425333000006,403.84362793,-277.50064087,203.99259949,-17.908807755,9.3798685074,24.184064865,Rock
143220,0.050689399242,0.46887093782,0.39018079638000003,0.36251756549,0.42761465906999996,0.5807378292100001,1207.6881104000001,-121.53042603,149.60153198,-30.339132309,32.10628891,-3.7252225876,Rock
3698,0.062623851001,0.55370676517,0.60185676813,0.60742115974,0.5339038968100001,0.58012843132,1292.8432617,-129.24737549,155.15612793,-51.37526321399999,35.486293793,-6.1660165787,Rock
131837,0.026303622872000002,0.40016928315,0.33509010077,0.42048016191,0.44687044621000005,0.35726463795,620.44061279,-230.64834595,185.92869568,-7.4918503761,10.255234717999999,11.541267395,Rock
112975,0.034461174160000003,0.30409622191999996,0.27138727903,0.43731206656000005,0.34983676671999997,0.29462876915999997,639.81195068,-267.16531372,192.71966553,7.0632538795,14.27888298,16.371185303,Rock
122621,0.019857406616,0.39005303383,0.32353791595,0.51810055971,0.34241980314000003,0.26422822475,576.21166992,-251.87675476,170.6668396,13.169781685,26.899110794000002,17.069635391,Rock
116099,0.011244019493,0.36963820456999996,0.34126493335,0.46859443188,0.58753699064,0.42509040236,386.79476929,-366.57025146,122.03542328,60.812732697,40.753643036,28.802276611,Rock
120514,0.042672287673000006,0.349463135,0.26419091225,0.24645189941,0.36095240712,0.48932030797,1003.4335937999999,-143.07020569,161.6842041,-43.33549118,36.160289764,13.51509285,Rock
4108,0.070953667164,0.5955420732500001,0.5977151989899999,0.64988231659,0.59660184383,0.5809597969100001,1308.5766602,-211.14724731,145.71083069,-40.598083496,24.505535125999998,0.12035147101,Rock
4838,0.069959357381,0.53930151463,0.56771433353,0.60536044836,0.59368902445,0.67432165146,1296.3150635,-98.202941895,162.45932007,-40.082675934,35.986644745,-5.073132515,Rock
129088,0.036861013621,0.38489192724,0.44942161441000006,0.56452518702,0.5783898830399999,0.6808071136499999,1023.5049437999999,-82.874176025,169.6696167,-37.998809814,32.549217224,4.6844601631,Rock
111147,0.033630855381,0.4093901217,0.46830666065,0.6762843131999999,0.5293582677800001,0.42940783501,508.17147827,-340.99856567,173.73309326,31.987113953,-17.48661232,3.6122598648000004,Rock
141876,0.015631426126000002,0.35203334689000004,0.3135008812,0.34401252866,0.43386694788999997,0.5345126986500001,382.44168091,-368.52294922,154.31434631,31.755506516,36.300628662,43.498813629,Rock
120312,0.014147709124000001,0.42608121037,0.38750496507,0.41737243533,0.3914411068,0.49198892713,567.96295166,-303.06033325,156.22328186,43.891666412,50.067115783999995,19.358621597,Rock
112527,0.11267653853,0.52520686388,0.45911410451000007,0.49101182818000005,0.5414816141100001,0.6156464219100001,2197.8981934,-64.698883057,96.110145569,-28.247730255,61.449771881000004,-18.81108284,Rock
114238,0.013220016845,0.20381008089000002,0.41658803821,0.55629462004,0.32712084055,0.24685868620999998,238.10604858,-364.7270813,139.90100098,70.757225037,44.503356933999996,32.071159363,Rock
137605,0.048238664864999996,0.53032213449,0.65446025133,0.6945160627399999,0.57581442595,0.50679087639,958.2767334,-177.28942871,173.88719177,-47.217983246,28.761745453000003,20.885141373,Rock
129187,0.019419087097,0.25015568733000004,0.2679990828,0.39771622419,0.58059185743,0.42515385151,351.49832153,-380.42764282,180.14938354,49.895767211999996,17.15281105,21.387317657,Rock
91092,0.053065244107999995,0.48711237311000005,0.41964644194,0.39267712831,0.46505177021000005,0.51118910313,1204.6967773,-185.06338501,158.93363953,-33.770980835,40.136669159,-9.8767776489,Rock
38899,0.055250685662000004,0.7607293129000001,0.7344220876700001,0.85812622309,0.58873230219,0.42631915212,1835.8544922000003,-245.35470581,92.67372894299999,-37.667697906,48.263328552,-7.1364564896000005,Rock
110650,0.026835115625999998,0.42376130818999996,0.42576482891999995,0.43522879481000004,0.49256086349,0.58299022913,910.18481445,-168.52279663,170.75099182,-6.4145994186,39.452640533,-6.675906658200001,Rock
145887,0.031781800091,0.45394402742,0.35159939528000006,0.31579557061,0.42871001363000005,0.5854403972600001,1032.9906006,-305.51800537,138.76106262,7.186634540599999,13.849506378,4.1483139992,Rock
14581,0.036638170480999994,0.46084585786000004,0.34975293278999997,0.31466686726,0.36495226622,0.40697768331,691.51635742,-279.887146,188.19093323,-41.25447464,28.751602173000002,25.967636108,Rock
4786,0.048122141509999994,0.41930049658,0.4874578714399999,0.53509122133,0.49705722928,0.53740549088,1267.8452148,-118.7170105,149.68299866,-22.785491943,36.683177948,5.6349687576,Rock
106566,0.04523511976,0.43638390303,0.59199690819,0.64279550314,0.58403617144,0.5643054842899999,834.53942871,-148.26571655,203.70188904,-54.892776489,15.841884613,14.734366417,Rock
67121,0.065196536481,0.61186027527,0.64824485779,0.6721792817100001,0.57446891069,0.5681028962100001,1540.8190918,-92.68371582,124.3014679,-25.395845413000004,53.41400528,-2.8039221764,Rock
131922,0.026064107195000002,0.23849005996999997,0.46509283781000005,0.65929353237,0.41548702121,0.21744854748000003,540.09753418,-328.27862549,176.23304749,70.995796204,8.398935318,-1.2881270647,Rock
117450,0.042599849403,0.60281854868,0.6565580368,0.83054602146,0.73789310455,0.5915693640699999,858.09039307,-112.59061432,199.03924561,-51.068256378,28.884054184,5.9095363617,Rock
150265,0.025466801599,0.43507063389,0.45296725631000007,0.53342276812,0.43339979649,0.5003226399399999,786.80578613,-305.79959106,152.16699219,40.572547913,16.07283783,11.227754593,Rock
128504,0.053665474057,0.46388021111,0.52485632896,0.5841320157100001,0.49774211645000005,0.49854636192,1329.3619385,-120.22826385,139.68643188,-38.150604248,35.30248642,8.2190332413,Rock
82464,0.020305562764,0.51348978281,0.69129365683,0.62882733345,0.45463642478,0.43242916465000003,567.15509033,-287.24130249,209.67337036,-23.86608696,19.641923904000002,28.498296738,Rock
134445,0.050583556294,0.52870464325,0.6377380490300001,0.48502722383,0.42067286372,0.38417816162,903.77600098,-239.4223175,179.23858643,-43.941318511999995,16.066116333,-18.981805801,Rock
116177,0.03410834074,0.27834808825999996,0.43906930088999996,0.6197886467,0.48787680268,0.55669301748,718.18487549,-222.79098511,175.83586121,-5.8584589958,-4.132760047900001,-12.204433440999999,Rock
125824,0.013281927443999999,0.6639021635100001,0.43269228935000004,0.34842059016000004,0.41109597683,0.36840832233000004,423.58956909,-344.34735107,133.16921997,49.673667908,28.400177002,21.335903167999998,Rock
133971,0.026200227439000003,0.29855912924,0.37744063139,0.52523547411,0.41962352395,0.39063715935000004,427.68276978,-310.79092407,200.6973877,17.695709229000002,-11.590695381,16.753236770999997,Rock
127648,0.025423888117,0.27798515558000003,0.36021101475,0.5018708705899999,0.45191842318000003,0.34897121787,675.43139648,-343.9631958,151.11460876,29.439439774,21.332782745,10.026328087000001,Rock
118058,0.016378467903,0.5363887548399999,0.45719748735,0.44697260857,0.39281940460000003,0.28740417957,372.41812134,-370.11846924,160.51617432,36.792312622,18.568080902000002,29.134010315,Rock
82462,0.021793933585,0.42242664099,0.48144724965,0.52267187834,0.44972240924999995,0.41957786679,603.96905518,-327.88043213,191.19856262,1.5646253824,23.026071548,21.598161697,Rock
135372,0.080099865794,0.45640355349,0.54141128063,0.7181829810100001,0.6364288330100001,0.5453025698699999,1568.8815918,-70.104866028,134.44297791,-41.061649323000005,14.315538405999998,-3.697193861,Rock
122671,0.036654487252000004,0.50992786884,0.6037901043899999,0.39779844880000004,0.39276432991,0.32119876146,852.1449585,-256.33520508,179.1769104,-5.3552393913,32.18151474,-9.4764986038,Rock
131024,0.022410932927999998,0.43132176995,0.46819886564999996,0.63030803204,0.56564283371,0.51726216078,617.99682617,-255.28837585,169.43534851,53.884849548000005,28.737268448000002,11.69301033,Rock
115288,0.034290984273,0.7338398695,0.41465502976999996,0.24986994266999998,0.28123512864,0.3147161901,533.55444336,-272.6673584,205.46321106,-15.749728203,-15.596506119,-1.7040617465999999,Rock
66394,0.062360126525,0.7148991823199999,0.684656322,0.72147518396,0.6481316089600001,0.5719025135,1470.0565186,-107.60694122,139.3183136,-26.613491058,35.383003235,-10.604149818,Rock
126214,0.017768781632000002,0.4725189507,0.35581341386,0.27060964704,0.32000929117,0.46517196298,382.36083984,-374.80160522,166.91065979,61.0362854,24.358982085999997,11.260118484000001,Rock
122651,0.046419177204,0.51598846912,0.4564484655899999,0.42829638719999996,0.41243958473000003,0.45360863208999996,1277.3413085999998,-127.99903107,141.5456543,-26.260442734,47.112113953000005,13.410282135,Rock
122645,0.038637366146,0.49853456020000003,0.43474879861,0.4495010674,0.40765258670000004,0.48859205842,583.35876465,-285.94558716,201.37321472,2.1102750301,-10.461642265,9.134175300599999,Rock
115475,0.016888380051,0.72281426191,0.45497128367,0.21690495312,0.26070183516,0.36837536096999995,472.31002808,-395.80950928,129.94425964,65.60816192600001,30.345300674,13.940293312,Rock
690,0.077424153686,0.49107813835,0.46182817221,0.4502106607,0.48627927898999995,0.6021571755399999,1577.2857666,-74.571968079,128.04728699,-70.287017822,37.331138611,13.282617569000001,Rock
127498,0.025463618338,0.59115445614,0.4281771481,0.26658281684,0.2565985024,0.38361510634,624.2119751,-234.48280334,158.51998901,16.123836517,43.577919006,21.274440765,Rock
129040,0.026792407036000002,0.35975384711999997,0.36293682456,0.41787582636,0.36704781651,0.40177774428999996,552.95526123,-361.35324097,166.46774292,30.301866530999998,6.6021475791999995,10.026668549,Rock
255,0.030046250671000002,0.48359060287,0.6023805141399999,0.65764570236,0.5153864622100001,0.44128888844999997,624.12054443,-240.03425598,197.23483276,-11.00819397,11.837274550999998,-1.1796680689,Rock
116757,0.027804268524000003,0.7483689785,0.55274128914,0.38948276639,0.44460669159999994,0.52217227221,677.2855835,-365.97973633,135.14466858,50.637973785,23.290214539,15.969301224,Rock
139774,0.021072445436999997,0.46182894706999994,0.58261346817,0.5437978506100001,0.6607880592300001,0.73282271624,902.68157959,-231.22515869,140.01971436,-12.167304039000001,26.263095856,27.210287094,Rock
111149,0.038298092782,0.57246363163,0.36082902551,0.17302688956,0.18011280894,0.15533521771,922.98083496,-502.87432861,105.53722382,32.892356873000004,11.090916634000001,17.579252243,Rock
116464,0.048755753784999994,0.57385385036,0.45238858461000003,0.42289018630999997,0.42911025882,0.33447912335,1122.5292969,-171.6335144,142.78399658,-19.675567627,42.015193939,18.494674683,Rock
127499,0.059244349599000004,0.57961118221,0.4678772687899999,0.43441614509,0.48442605138000006,0.5110848546,1220.4971924000001,-232.0803833,142.75027466,-3.9065749645,21.690607071,11.51890564,Rock
147412,0.087135948241,0.43436145781999996,0.42248779535,0.39995753765000003,0.4741050899,0.63619971275,1834.8441162000001,-95.31370544399999,118.76377869,-33.584320068000004,47.688434601000004,-0.9770603776000001,Rock
116488,0.015471578576,0.17472112179000002,0.26675024629,0.4003611505,0.37826275826,0.30189779401,459.87197876,-358.72271729,127.89298248,36.612983704,17.294681549,20.869165420999998,Rock
63191,0.050579890609,0.57258099318,0.51005315781,0.46456515788999997,0.48218926787,0.5900960564600001,1118.3682861,-143.24299622,169.79559326,-50.234580994,47.920337677,8.1916780472,Rock
150268,0.020033443347,0.57709723711,0.40414726733999995,0.28080868721,0.29320374131,0.44897162914,717.7802124,-239.98098755,155.11384583,32.10503006,38.340953827,4.9542622566,Rock
125814,0.019548414275,0.45006027818000005,0.37975385785,0.27816367149,0.26633757353,0.42798656225000004,446.37243652,-442.33462524,130.29396057,46.120124817,25.737060547,22.296094894,Rock
113311,0.050193194299999994,0.44856759906000004,0.40331691504,0.45560979843000005,0.43295744061,0.45917117596,1159.2501221,-105.83982086,155.24057007,-40.255756378,53.984844208,-0.40072524548,Rock
58541,0.055513877422,0.5441399216699999,0.42045646905999995,0.41596436501,0.41008853912,0.4349026382,1284.3186035,-47.773761748999995,154.71409607,-35.062488556,35.474639893,3.1865165234,Rock
104062,0.08680807053999999,0.46547803283,0.48770451546000004,0.6103463768999999,0.7058477401700001,0.6449187994,1749.3353270999999,-96.638656616,137.63365173,-40.483085632,36.405883789,0.37233248353,Rock
122079,0.027826456353000004,0.33270975947,0.54456520081,0.54294198751,0.47821411490000004,0.47864717245,682.99804688,-269.26089478,195.35966492,-28.987056732,24.008781433000003,30.676797866999998,Rock
